c_custkey,4813171
c_name,5014253
c_address,4719484
c_nationkey,234784
c_phone,2109379
c_acctbal,2990319
c_mktsegment,0
c_comment,7998759
o_orderkey,7689240
o_custkey,8157254
o_orderstatus,0
o_totalprice,0
o_orderdate,4696728
o_orderpriority,0
o_clerk,0
o_shippriority,0
o_comment,0
l_orderkey,27961287
l_partkey,0
l_suppkey,0
l_linenumber,0
l_quantity,0
l_extendedprice,16552528
l_discount,5175427
l_tax,0
l_returnflag,9394032
l_linestatus,0
l_shipdate,0
l_commitdate,0
l_receiptdate,0
l_shipinstruct,0
l_shipmode,0
l_comment,0
p_partkey,0
p_name,0
p_mfgr,0
p_brand,0
p_type,0
p_size,0
p_container,0
p_retailprice,0
p_comment,0
ps_partkey,0
ps_suppkey,0
ps_availqty,0
ps_supplycost,0
ps_comment,0
s_suppkey,0
s_name,0
s_address,0
s_nationkey,0
s_phone,0
s_acctbal,0
s_comment,0
n_nationkey,3
n_name,14
n_regionkey,0
n_comment,0
r_regionkey,0
r_name,0
r_comment,0
