c_custkey,0
c_name,0
c_address,0
c_nationkey,0
c_phone,0
c_acctbal,0
c_mktsegment,0
c_comment,0
o_orderkey,0
o_custkey,0
o_orderstatus,0
o_totalprice,0
o_orderdate,0
o_orderpriority,0
o_clerk,0
o_shippriority,0
o_comment,0
l_orderkey,0
l_partkey,0
l_suppkey,0
l_linenumber,0
l_quantity,9412360
l_extendedprice,55791666
l_discount,9380093
l_tax,9380123
l_returnflag,9380939
l_linestatus,9378267
l_shipdate,18797557
l_commitdate,0
l_receiptdate,0
l_shipinstruct,0
l_shipmode,0
l_comment,0
p_partkey,0
p_name,0
p_mfgr,0
p_brand,0
p_type,0
p_size,0
p_container,0
p_retailprice,0
p_comment,0
ps_partkey,0
ps_suppkey,0
ps_availqty,0
ps_supplycost,0
ps_comment,0
s_suppkey,0
s_name,0
s_address,0
s_nationkey,0
s_phone,0
s_acctbal,0
s_comment,0
n_nationkey,0
n_name,0
n_regionkey,0
n_comment,0
r_regionkey,0
r_name,0
r_comment,0
